INDIVIDUAL_ID,INCOME,HAS_CHILDREN,LENGTH_OF_RESIDENCE,MARITAL_STATUS,HOME_MARKET_VALUE,HOME_OWNER,COLLEGE_DEGREE,GOOD_CREDIT
12443.0,87500.0,1.0,5.0,Married,150000 - 174999,1,0,1
16717.0,87500.0,1.0,8.0,Married,125000 - 149999,1,0,1
17231.0,12500.0,1.0,15.0,Married,75000 - 99999,1,1,0
16702.0,87500.0,1.0,6.801,Single,75000 - 99999,1,0,1
13267.0,125000.0,1.0,3.0,Married,200000 - 224999,1,0,1
12540.0,125000.0,0.0,1.0,Married,200000 - 224999,1,0,1
14209.0,27500.0,1.0,6.801,Single,50000 - 74999,1,0,1
14763.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
14013.0,57500.0,0.0,6.0,Single,50000 - 74999,1,0,1
13393.0,87500.0,0.0,15.0,Single,75000 - 99999,1,0,0
15369.0,87500.0,1.0,5.0,Single,75000 - 99999,1,0,1
12358.0,87500.0,1.0,9.0,Married,200000 - 224999,1,0,1
18259.0,42500.0,0.0,15.0,Married,50000 - 74999,1,0,1
14136.0,80372.176,0.0,1.0,Single,150000 - 174999,0,1,1
16735.0,62500.0,0.0,15.0,Married,75000 - 99999,1,0,1
14215.0,70000.0,1.0,15.0,Married,250000 - 274999,1,0,1
15971.0,125000.0,1.0,9.0,Married,100000 - 124999,1,0,1
14295.0,27500.0,0.0,8.0,Single,25000 - 49999,1,0,1
13382.0,62500.0,0.0,11.0,Married,50000 - 74999,1,0,1
13025.0,162500.0,1.0,15.0,Married,200000 - 224999,1,1,1
16013.0,80372.176,0.0,6.801,Single,75000 - 99999,0,0,0
18002.0,57500.0,1.0,3.0,Married,25000 - 49999,1,1,1
17854.0,250000.0,1.0,6.0,Single,150000 - 174999,1,1,1
15079.0,32500.0,1.0,6.0,Married,100000 - 124999,1,0,0
18271.0,87500.0,1.0,2.0,Married,75000 - 99999,1,0,1
14290.0,250000.0,1.0,11.0,Married,150000 - 174999,1,0,1
17067.0,52500.0,0.0,4.0,Single,1000 - 24999,1,0,0
16560.0,37500.0,0.0,7.0,Married,75000 - 99999,1,0,1
14861.0,27500.0,0.0,15.0,Single,75000 - 99999,1,0,1
17371.0,27500.0,1.0,1.0,Married,50000 - 74999,0,0,1
18145.0,42500.0,1.0,3.0,Single,100000 - 124999,0,1,1
16400.0,125000.0,1.0,1.0,Married,125000 - 149999,1,1,1
15093.0,87500.0,1.0,4.0,Married,75000 - 99999,1,0,1
13643.0,5000.0,0.0,4.0,Single,150000 - 174999,1,0,0
17852.0,17500.0,0.0,1.0,Married,100000 - 124999,1,0,0
17213.0,57500.0,1.0,3.0,Single,125000 - 149999,0,0,1
15456.0,125000.0,0.0,3.0,Single,125000 - 149999,1,0,1
13571.0,47500.0,0.0,2.0,Married,75000 - 99999,1,0,1
16732.0,70000.0,1.0,0.0,Single,100000 - 124999,1,0,1
16940.0,125000.0,1.0,5.0,Single,150000 - 174999,1,1,1
18203.0,225000.0,1.0,9.0,Married,175000 - 199999,1,0,1
17978.0,27500.0,0.0,1.0,Married,75000 - 99999,0,0,1
15031.0,22500.0,0.0,1.0,Single,50000 - 74999,0,0,0
14085.0,125000.0,0.0,6.0,Single,150000 - 174999,1,0,1
17230.0,70000.0,0.0,15.0,Single,75000 - 99999,1,0,1
13915.0,70000.0,1.0,0.0,Married,200000 - 224999,1,1,1
13410.0,87500.0,1.0,2.0,Single,125000 - 149999,1,0,1
14925.0,17500.0,1.0,15.0,Single,100000 - 124999,1,0,1
14063.0,70000.0,0.0,2.0,Single,125000 - 149999,0,1,1
12785.0,27500.0,0.0,14.0,Single,125000 - 149999,1,1,1
13081.0,162500.0,1.0,15.0,Married,125000 - 149999,1,1,1
14605.0,125000.0,0.0,15.0,Single,100000 - 124999,1,0,1
14285.0,57500.0,1.0,0.0,Married,125000 - 149999,1,0,1
13204.0,62500.0,0.0,2.0,Single,175000 - 199999,1,0,1
15924.0,225000.0,1.0,3.0,Married,200000 - 224999,1,0,1
15823.0,125000.0,1.0,7.0,Married,50000 - 74999,1,0,1
13576.0,87500.0,0.0,10.0,Single,125000 - 149999,1,1,1
18275.0,47500.0,1.0,7.0,Married,150000 - 174999,1,0,1
15317.0,32500.0,0.0,4.0,Single,75000 - 99999,1,0,0
13855.0,47500.0,1.0,15.0,Married,75000 - 99999,1,1,1
15298.0,47500.0,1.0,3.0,Single,50000 - 74999,1,1,1
15903.0,70000.0,1.0,13.0,Married,125000 - 149999,1,1,1
16822.0,42500.0,1.0,5.0,Single,1000 - 24999,1,1,0
14864.0,125000.0,1.0,3.0,Married,100000 - 124999,1,0,1
12746.0,57500.0,0.0,3.0,Single,275000 - 299999,0,0,1
15674.0,225000.0,0.0,2.0,Married,175000 - 199999,1,1,1
13414.0,125000.0,0.0,2.0,Single,200000 - 224999,0,0,1
14679.0,125000.0,1.0,3.0,Married,125000 - 149999,1,1,1
18070.0,42500.0,0.0,14.0,Single,25000 - 49999,1,0,1
18252.0,32500.0,0.0,6.0,Single,75000 - 99999,0,0,0
15935.0,70000.0,0.0,6.0,Single,100000 - 124999,1,1,1
16253.0,70000.0,0.0,2.0,Single,100000 - 124999,1,0,0
13883.0,47500.0,0.0,2.0,Single,150000 - 174999,0,0,1
13136.0,250000.0,1.0,5.0,Single,200000 - 224999,1,1,1
17531.0,125000.0,0.0,6.0,Single,75000 - 99999,1,0,1
16853.0,22500.0,1.0,4.0,Single,50000 - 74999,1,0,0
17340.0,12500.0,1.0,8.0,Married,125000 - 149999,1,0,0
15203.0,5000.0,0.0,15.0,Married,50000 - 74999,1,1,0
15137.0,87500.0,0.0,8.0,Married,100000 - 124999,1,1,1
14817.0,250000.0,0.0,6.801,Single,175000 - 199999,0,0,1
15181.0,87500.0,0.0,3.0,Single,100000 - 124999,1,0,1
13872.0,125000.0,0.0,1.0,Single,125000 - 149999,1,1,0
14267.0,17500.0,0.0,7.0,Single,75000 - 99999,1,1,1
17188.0,27500.0,0.0,15.0,Married,25000 - 49999,1,1,1
13455.0,87500.0,1.0,4.0,Single,225000 - 249999,1,0,1
12896.0,70000.0,0.0,4.0,Single,125000 - 149999,1,1,1
13114.0,87500.0,1.0,3.0,Married,75000 - 99999,1,0,0
12712.0,87500.0,1.0,15.0,Married,125000 - 149999,1,1,1
14732.0,70000.0,1.0,2.0,Married,225000 - 249999,1,0,1
13202.0,125000.0,1.0,1.0,Married,225000 - 249999,1,0,1
16945.0,22500.0,0.0,5.0,Married,50000 - 74999,1,0,0
13672.0,70000.0,1.0,5.0,Married,150000 - 174999,1,0,1
17929.0,250000.0,0.0,6.0,Married,175000 - 199999,1,0,1
16771.0,32500.0,1.0,15.0,Married,25000 - 49999,1,1,1
16782.0,87500.0,1.0,2.0,Married,1000 - 24999,1,0,0
18051.0,87500.0,1.0,4.0,Married,150000 - 174999,0,0,1
12924.0,125000.0,1.0,3.0,Married,150000 - 174999,1,0,1
15403.0,47500.0,0.0,12.0,Married,50000 - 74999,1,0,1
14173.0,70000.0,1.0,6.0,Married,75000 - 99999,0,0,1
14211.0,62500.0,1.0,12.0,Married,75000 - 99999,1,0,1
14593.0,87500.0,0.0,3.0,Married,125000 - 149999,0,0,1
16802.0,70000.0,1.0,4.0,Married,100000 - 124999,1,1,0
15302.0,87500.0,1.0,2.0,Single,175000 - 199999,0,1,1
16709.0,87500.0,1.0,6.0,Single,75000 - 99999,1,0,1
17954.0,5000.0,0.0,0.0,Married,50000 - 74999,1,1,0
15911.0,80372.176,0.0,15.0,Single,150000 - 174999,0,0,1
16705.0,62500.0,0.0,15.0,Married,75000 - 99999,1,0,1
13141.0,17500.0,0.0,2.0,Single,100000 - 124999,1,0,0
12709.0,42500.0,0.0,4.0,Single,150000 - 174999,0,1,1
14171.0,37500.0,1.0,1.0,Married,50000 - 74999,1,0,1
17449.0,32500.0,0.0,10.0,Married,100000 - 124999,1,1,0
17184.0,70000.0,0.0,7.0,Single,100000 - 124999,1,0,1
14107.0,32500.0,1.0,5.0,Single,25000 - 49999,1,1,1
12917.0,87500.0,1.0,15.0,Single,50000 - 74999,1,0,1
13825.0,250000.0,1.0,1.0,Married,200000 - 224999,1,0,1
13770.0,87500.0,0.0,5.0,Married,125000 - 149999,1,0,0
15441.0,70000.0,0.0,15.0,Married,150000 - 174999,1,0,0
13426.0,70000.0,0.0,13.0,Married,225000 - 249999,1,0,0
17043.0,80372.176,0.0,1.0,Married,125000 - 149999,1,1,1
13498.0,87500.0,1.0,3.0,Single,100000 - 124999,1,0,1
18065.0,62500.0,0.0,9.0,Married,75000 - 99999,1,0,1
17880.0,22500.0,0.0,3.0,Single,75000 - 99999,1,0,0
13848.0,70000.0,0.0,13.0,Married,100000 - 124999,1,1,1
15077.0,42500.0,1.0,15.0,Married,25000 - 49999,1,1,1
15209.0,70000.0,1.0,3.0,Married,200000 - 224999,1,1,1
15841.0,32500.0,0.0,13.0,Married,100000 - 124999,1,0,1
15465.0,87500.0,0.0,9.0,Single,75000 - 99999,1,1,1
17603.0,125000.0,0.0,1.0,Married,125000 - 149999,1,0,1
16143.0,125000.0,0.0,3.0,Married,50000 - 74999,1,1,1
14942.0,42500.0,1.0,6.0,Married,100000 - 124999,1,0,0
17861.0,250000.0,0.0,15.0,Married,225000 - 249999,1,0,1
14293.0,87500.0,1.0,7.0,Married,125000 - 149999,1,0,1
12978.0,17500.0,0.0,15.0,Single,50000 - 74999,1,0,1
15039.0,125000.0,1.0,7.0,Married,400000 - 449999,1,0,1
17388.0,87500.0,0.0,15.0,Married,75000 - 99999,1,1,1
15085.0,37500.0,0.0,15.0,Married,50000 - 74999,1,1,1
15642.0,12500.0,1.0,3.0,Married,75000 - 99999,1,0,0
14099.0,250000.0,0.0,6.0,Married,150000 - 174999,1,0,1
15854.0,17500.0,0.0,8.0,Single,75000 - 99999,1,0,1
17027.0,17500.0,1.0,15.0,Single,100000 - 124999,1,1,1
16748.0,47500.0,1.0,15.0,Married,50000 - 74999,1,1,1
16057.0,62500.0,0.0,8.0,Married,100000 - 124999,1,0,1
16459.0,17500.0,1.0,15.0,Single,50000 - 74999,1,0,1
15805.0,37500.0,0.0,2.0,Married,100000 - 124999,1,0,1
15912.0,42500.0,0.0,3.0,Single,25000 - 49999,1,0,1
16596.0,87500.0,0.0,15.0,Married,100000 - 124999,1,0,1
16663.0,125000.0,0.0,3.0,Single,500000 - 749999,0,0,1
12989.0,32500.0,1.0,12.0,Single,250000 - 274999,0,0,0
16985.0,125000.0,0.0,3.0,Married,350000 - 399999,1,0,1
14648.0,37500.0,0.0,3.0,Single,125000 - 149999,0,1,1
15573.0,125000.0,0.0,15.0,Married,75000 - 99999,1,0,1
15367.0,87500.0,1.0,11.0,Married,150000 - 174999,1,0,1
14043.0,27500.0,1.0,6.0,Married,175000 - 199999,1,0,1
15157.0,57500.0,1.0,3.0,Married,100000 - 124999,1,0,1
15623.0,62500.0,1.0,3.0,Single,50000 - 74999,0,1,1
13831.0,27500.0,1.0,15.0,Married,50000 - 74999,1,0,1
14626.0,125000.0,1.0,5.0,Married,125000 - 149999,1,1,1
15916.0,125000.0,0.0,3.0,Married,175000 - 199999,1,1,1
16670.0,125000.0,1.0,4.0,Married,100000 - 124999,1,1,1
15882.0,37500.0,1.0,6.0,Married,75000 - 99999,1,0,1
17032.0,87500.0,1.0,1.0,Single,150000 - 174999,1,0,1
15738.0,62500.0,0.0,2.0,Married,75000 - 99999,1,0,1
17239.0,17500.0,1.0,15.0,Married,50000 - 74999,1,0,1
16901.0,70000.0,0.0,4.0,Single,125000 - 149999,1,1,1
14507.0,62500.0,1.0,15.0,Married,150000 - 174999,1,1,1
17696.0,47500.0,1.0,15.0,Married,125000 - 149999,1,0,1
18276.0,70000.0,0.0,3.0,Married,225000 - 249999,0,0,1
16450.0,125000.0,0.0,13.0,Single,75000 - 99999,1,0,1
14389.0,70000.0,0.0,10.0,Married,50000 - 74999,1,0,1
17512.0,125000.0,1.0,15.0,Single,100000 - 124999,1,0,1
13542.0,62500.0,1.0,15.0,Married,125000 - 149999,1,1,1
15494.0,87500.0,0.0,10.0,Married,100000 - 124999,1,0,1
17165.0,87500.0,1.0,8.0,Married,50000 - 74999,1,1,1
16293.0,87500.0,0.0,5.0,Single,75000 - 99999,1,1,1
15769.0,87500.0,1.0,2.0,Single,125000 - 149999,1,1,1
18172.0,87500.0,1.0,15.0,Married,100000 - 124999,1,1,1
18268.0,57500.0,0.0,1.0,Single,75000 - 99999,1,0,1
17344.0,70000.0,0.0,6.0,Married,125000 - 149999,1,1,1
14643.0,32500.0,0.0,2.0,Single,200000 - 224999,0,0,1
14319.0,62500.0,1.0,4.0,Married,75000 - 99999,1,0,1
12957.0,52500.0,1.0,15.0,Single,150000 - 174999,1,0,0
16470.0,125000.0,0.0,4.0,Married,125000 - 149999,1,0,1
16191.0,125000.0,1.0,5.0,Married,125000 - 149999,1,1,1
16580.0,70000.0,0.0,15.0,Married,125000 - 149999,1,0,1
16365.0,87500.0,0.0,4.0,Married,50000 - 74999,0,1,1
13418.0,225000.0,0.0,4.0,Single,250000 - 274999,1,0,1
12854.0,32500.0,1.0,10.0,Married,25000 - 49999,1,0,1
15197.0,37500.0,0.0,15.0,Married,25000 - 49999,1,0,1
13953.0,125000.0,1.0,4.0,Married,175000 - 199999,1,1,1
17681.0,87500.0,1.0,11.0,Married,100000 - 124999,1,1,1
13874.0,125000.0,1.0,3.0,Married,175000 - 199999,1,1,0
17645.0,87500.0,0.0,10.0,Married,150000 - 174999,1,0,1
16094.0,87500.0,0.0,1.0,Single,750000 - 999999,1,0,0
16220.0,62500.0,1.0,5.0,Married,100000 - 124999,1,0,1
17083.0,27500.0,1.0,15.0,Married,75000 - 99999,1,1,1
14298.0,125000.0,1.0,15.0,Married,100000 - 124999,1,0,1
16952.0,225000.0,0.0,7.0,Married,200000 - 224999,1,1,1
18094.0,87500.0,0.0,13.0,Single,150000 - 174999,1,1,1
14627.0,5000.0,1.0,3.0,Single,50000 - 74999,0,0,0
14625.0,42500.0,0.0,15.0,Married,75000 - 99999,1,1,0
13415.0,125000.0,0.0,8.0,Single,75000 - 99999,1,1,1
16512.0,5000.0,1.0,15.0,Single,25000 - 49999,1,0,0
14790.0,62500.0,0.0,0.0,Married,100000 - 124999,1,0,0
17754.0,62500.0,0.0,2.0,Single,75000 - 99999,0,1,1
15898.0,125000.0,0.0,10.0,Married,100000 - 124999,1,0,1
17860.0,87500.0,1.0,2.0,Married,125000 - 149999,1,1,1
14685.0,37500.0,1.0,7.0,Married,75000 - 99999,0,0,1
16442.0,87500.0,0.0,4.0,Single,175000 - 199999,1,1,1
13317.0,87500.0,0.0,3.0,Single,125000 - 149999,1,0,1
15196.0,37500.0,0.0,4.0,Married,75000 - 99999,1,1,1
15956.0,70000.0,0.0,2.0,Married,75000 - 99999,1,0,1
15169.0,47500.0,1.0,0.0,Married,100000 - 124999,1,0,1
15503.0,87500.0,1.0,3.0,Married,150000 - 174999,1,0,1
15144.0,125000.0,1.0,15.0,Single,125000 - 149999,1,1,1
12843.0,87500.0,1.0,1.0,Married,125000 - 149999,1,1,1
14161.0,125000.0,0.0,15.0,Married,150000 - 174999,1,1,1
17172.0,57500.0,0.0,2.0,Single,125000 - 149999,1,0,1
16830.0,17500.0,0.0,8.0,Single,200000 - 224999,1,0,1
16127.0,70000.0,1.0,15.0,Married,75000 - 99999,1,0,1
17539.0,187500.0,1.0,15.0,Married,75000 - 99999,1,0,1
15944.0,87500.0,1.0,15.0,Married,150000 - 174999,1,0,1
17211.0,87500.0,0.0,1.0,Single,75000 - 99999,1,1,1
15850.0,70000.0,1.0,3.0,Married,75000 - 99999,1,0,1
13735.0,87500.0,1.0,15.0,Single,75000 - 99999,1,0,1
12681.0,250000.0,1.0,5.0,Married,200000 - 224999,1,0,1
17802.0,80372.176,0.0,12.0,Married,225000 - 249999,1,0,1
15628.0,70000.0,1.0,5.0,Married,125000 - 149999,1,0,1
15446.0,37500.0,1.0,15.0,Married,50000 - 74999,1,1,1
14525.0,17500.0,1.0,3.0,Single,250000 - 274999,1,0,1
14751.0,70000.0,1.0,15.0,Married,75000 - 99999,1,1,1
12683.0,42500.0,0.0,13.0,Married,1000 - 24999,1,0,1
15562.0,125000.0,1.0,2.0,Married,150000 - 174999,1,1,1
17799.0,70000.0,1.0,3.0,Married,100000 - 124999,1,0,0
17910.0,62500.0,1.0,10.0,Married,125000 - 149999,1,0,1
16551.0,27500.0,0.0,15.0,Married,50000 - 74999,1,1,1
12346.0,70000.0,0.0,1.0,Married,125000 - 149999,1,0,1
12439.0,37500.0,1.0,15.0,Married,50000 - 74999,1,0,1
13462.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
13013.0,250000.0,1.0,15.0,Married,200000 - 224999,1,1,1
17075.0,225000.0,0.0,14.0,Married,150000 - 174999,1,0,1
16190.0,125000.0,1.0,12.0,Single,50000 - 74999,1,0,0
17825.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
15329.0,70000.0,0.0,7.0,Single,75000 - 99999,1,0,1
17908.0,125000.0,1.0,15.0,Married,150000 - 174999,1,0,1
15534.0,42500.0,1.0,15.0,Married,75000 - 99999,1,0,1
16327.0,87500.0,1.0,2.0,Married,100000 - 124999,1,0,1
15920.0,70000.0,1.0,12.0,Married,100000 - 124999,1,0,1
12613.0,37500.0,0.0,7.0,Married,125000 - 149999,1,1,1
17965.0,12500.0,1.0,13.0,Married,75000 - 99999,1,0,0
14401.0,22500.0,1.0,6.0,Married,50000 - 74999,0,0,0
15188.0,125000.0,1.0,15.0,Married,100000 - 124999,1,1,1
15015.0,87500.0,1.0,11.0,Married,100000 - 124999,1,1,1
16206.0,12500.0,0.0,6.0,Single,75000 - 99999,1,0,0
13510.0,70000.0,1.0,2.0,Married,175000 - 199999,1,0,1
16019.0,87500.0,0.0,1.0,Single,400000 - 449999,0,0,1
12926.0,5000.0,0.0,6.801,Single,50000 - 74999,0,0,0
17623.0,62500.0,1.0,3.0,Married,75000 - 99999,1,0,1
14796.0,62500.0,0.0,6.0,Married,200000 - 224999,1,0,1
14042.0,80372.176,0.0,6.801,Single,300000 - 349999,0,1,1
15867.0,70000.0,0.0,15.0,Married,75000 - 99999,1,0,1
16125.0,125000.0,0.0,3.0,Married,75000 - 99999,1,0,1
16280.0,37500.0,0.0,1.0,Married,50000 - 74999,1,1,1
12920.0,250000.0,0.0,13.0,Married,100000 - 124999,1,0,1
17866.0,87500.0,0.0,8.0,Married,50000 - 74999,1,0,1
13577.0,70000.0,0.0,15.0,Single,50000 - 74999,1,0,1
16064.0,87500.0,1.0,7.0,Single,175000 - 199999,1,0,1
17416.0,22500.0,1.0,15.0,Married,25000 - 49999,1,0,0
15640.0,70000.0,0.0,6.801,Single,350000 - 399999,0,1,0
15672.0,162500.0,1.0,3.0,Married,175000 - 199999,1,0,1
13000.0,70000.0,1.0,7.0,Married,75000 - 99999,1,0,1
16098.0,87500.0,0.0,10.0,Single,225000 - 249999,1,1,1
13004.0,62500.0,1.0,3.0,Married,75000 - 99999,1,0,0
15838.0,87500.0,1.0,8.0,Married,175000 - 199999,1,0,1
17572.0,225000.0,1.0,6.0,Married,200000 - 224999,1,0,1
17251.0,87500.0,1.0,9.0,Single,100000 - 124999,1,0,1
16858.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
17262.0,125000.0,1.0,15.0,Married,125000 - 149999,1,0,1
17625.0,125000.0,1.0,15.0,Married,150000 - 174999,1,0,1
17233.0,80372.176,0.0,1.0,Married,250000 - 274999,1,0,1
17095.0,125000.0,1.0,15.0,Married,100000 - 124999,1,0,1
16713.0,17500.0,0.0,15.0,Single,50000 - 74999,1,1,1
17596.0,87500.0,1.0,15.0,Married,125000 - 149999,1,0,1
14966.0,47500.0,1.0,8.0,Married,100000 - 124999,1,1,1
15070.0,87500.0,1.0,1.0,Single,100000 - 124999,1,0,0
18260.0,22500.0,1.0,10.0,Married,50000 - 74999,1,0,0
16749.0,80372.176,0.0,15.0,Single,25000 - 49999,1,0,0
13405.0,27500.0,0.0,4.0,Married,125000 - 149999,1,0,1
17797.0,87500.0,0.0,2.0,Single,100000 - 124999,1,0,1
13823.0,87500.0,1.0,7.0,Married,100000 - 124999,1,0,1
17816.0,37500.0,0.0,15.0,Married,75000 - 99999,1,0,1
16308.0,250000.0,1.0,5.0,Married,225000 - 249999,1,1,1
15785.0,70000.0,1.0,13.0,Single,50000 - 74999,1,0,1
14897.0,125000.0,1.0,7.0,Single,150000 - 174999,1,1,1
17368.0,70000.0,0.0,4.0,Married,175000 - 199999,1,0,1
18177.0,70000.0,0.0,1.0,Married,200000 - 224999,1,0,1
13473.0,250000.0,1.0,7.0,Single,175000 - 199999,1,0,1
16605.0,5000.0,1.0,3.0,Married,125000 - 149999,0,0,0
12971.0,37500.0,0.0,6.801,Single,75000 - 99999,0,0,0
15394.0,62500.0,0.0,15.0,Single,175000 - 199999,0,0,0
17646.0,87500.0,1.0,14.0,Married,125000 - 149999,1,0,1
13952.0,162500.0,1.0,9.0,Married,200000 - 224999,1,1,1
15713.0,47500.0,0.0,11.0,Single,75000 - 99999,1,0,1
16366.0,32500.0,0.0,15.0,Single,75000 - 99999,0,1,0
16197.0,47500.0,0.0,2.0,Single,150000 - 174999,0,0,1
13074.0,37500.0,0.0,15.0,Married,100000 - 124999,1,0,1
13289.0,87500.0,0.0,15.0,Married,175000 - 199999,1,0,1
13769.0,52500.0,0.0,1.0,Single,75000 - 99999,1,0,1
15184.0,57500.0,1.0,15.0,Married,50000 - 74999,1,1,1
12586.0,70000.0,1.0,5.0,Single,175000 - 199999,0,1,1
18012.0,125000.0,0.0,0.0,Married,150000 - 174999,1,1,1
13403.0,125000.0,1.0,2.0,Married,125000 - 149999,1,0,0
17833.0,52500.0,1.0,11.0,Single,100000 - 124999,1,0,0
13178.0,70000.0,0.0,8.0,Single,400000 - 449999,1,0,1
14415.0,37500.0,0.0,6.801,Single,75000 - 99999,0,0,1
16195.0,62500.0,1.0,4.0,Single,100000 - 124999,1,1,1
16569.0,80372.176,1.0,6.801,Single,75000 - 99999,0,0,1
17873.0,70000.0,1.0,2.0,Single,225000 - 249999,1,0,1
15044.0,87500.0,1.0,8.0,Married,150000 - 174999,1,1,1
16694.0,70000.0,0.0,0.0,Married,100000 - 124999,1,0,1
13941.0,125000.0,1.0,15.0,Married,125000 - 149999,1,0,1
14092.0,42500.0,0.0,5.0,Single,50000 - 74999,1,0,1
12867.0,87500.0,1.0,1.0,Married,350000 - 399999,1,0,1
16742.0,70000.0,0.0,4.0,Single,75000 - 99999,1,0,1
15498.0,52500.0,1.0,8.0,Married,75000 - 99999,1,1,1
17402.0,12500.0,0.0,15.0,Married,50000 - 74999,1,0,0
18201.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
13225.0,80372.176,0.0,2.0,Single,300000 - 349999,0,1,0
15863.0,37500.0,0.0,15.0,Married,100000 - 124999,1,0,1
18186.0,70000.0,0.0,15.0,Single,125000 - 149999,1,0,1
13875.0,5000.0,1.0,7.0,Single,75000 - 99999,1,0,0
13266.0,57500.0,1.0,8.0,Married,50000 - 74999,1,1,1
14484.0,250000.0,0.0,15.0,Married,100000 - 124999,1,0,1
18097.0,70000.0,1.0,5.0,Married,50000 - 74999,1,0,1
13520.0,125000.0,1.0,14.0,Single,100000 - 124999,1,1,1
15862.0,70000.0,0.0,10.0,Married,75000 - 99999,1,1,1
14422.0,22500.0,0.0,3.0,Single,100000 - 124999,1,1,0
14095.0,62500.0,1.0,3.0,Married,175000 - 199999,0,0,1
16908.0,27500.0,1.0,15.0,Married,50000 - 74999,1,1,1
13427.0,87500.0,0.0,15.0,Married,125000 - 149999,1,0,1
13203.0,37500.0,1.0,1.0,Married,200000 - 224999,1,0,1
16439.0,70000.0,1.0,5.0,Married,125000 - 149999,1,0,1
15270.0,87500.0,1.0,1.0,Married,225000 - 249999,1,1,1
17400.0,47500.0,0.0,5.0,Single,125000 - 149999,1,0,1
12997.0,87500.0,1.0,4.0,Married,400000 - 449999,0,1,1
17526.0,57500.0,0.0,15.0,Married,100000 - 124999,1,0,0
15428.0,70000.0,1.0,9.0,Married,100000 - 124999,1,0,1
13834.0,225000.0,1.0,7.0,Married,200000 - 224999,1,1,1
15782.0,17500.0,0.0,15.0,Married,50000 - 74999,1,1,1
16720.0,250000.0,1.0,10.0,Married,250000 - 274999,1,1,1
15321.0,12500.0,1.0,1.0,Single,75000 - 99999,0,0,0
12708.0,42500.0,0.0,5.0,Married,25000 - 49999,1,0,1
16772.0,32500.0,1.0,15.0,Married,50000 - 74999,1,0,0
17927.0,125000.0,0.0,13.0,Married,50000 - 74999,1,1,1
14083.0,32500.0,1.0,11.0,Married,75000 - 99999,1,1,1
14555.0,125000.0,0.0,2.0,Married,125000 - 149999,1,1,1
16296.0,57500.0,0.0,12.0,Single,125000 - 149999,1,0,1
18036.0,125000.0,0.0,8.0,Married,75000 - 99999,1,1,1
13921.0,70000.0,1.0,7.0,Married,50000 - 74999,1,0,1
12455.0,87500.0,1.0,15.0,Married,75000 - 99999,1,1,1
13995.0,62500.0,1.0,1.0,Single,150000 - 174999,0,0,1
12422.0,12500.0,1.0,1.0,Single,25000 - 49999,0,0,0
16600.0,87500.0,1.0,5.0,Married,100000 - 124999,1,1,1
17028.0,87500.0,0.0,15.0,Married,125000 - 149999,1,0,1
16222.0,57500.0,1.0,2.0,Married,300000 - 349999,0,0,0
17324.0,70000.0,1.0,8.0,Single,125000 - 149999,1,1,1
15409.0,70000.0,0.0,4.0,Single,50000 - 74999,1,0,1
13781.0,70000.0,0.0,1.0,Married,125000 - 149999,1,0,1
16592.0,70000.0,0.0,7.0,Single,100000 - 124999,1,0,1
14105.0,37500.0,1.0,5.0,Married,75000 - 99999,1,1,1
13847.0,125000.0,1.0,11.0,Married,75000 - 99999,1,0,1
17624.0,70000.0,0.0,15.0,Married,100000 - 124999,1,0,1
13871.0,87500.0,1.0,1.0,Married,50000 - 74999,1,1,1
12609.0,87500.0,1.0,4.0,Married,75000 - 99999,1,0,1
14404.0,5000.0,1.0,4.0,Married,75000 - 99999,0,1,0
17182.0,125000.0,1.0,6.0,Married,125000 - 149999,1,0,1
14480.0,87500.0,1.0,1.0,Married,200000 - 224999,0,0,1
17888.0,87500.0,1.0,3.0,Married,100000 - 124999,1,0,1
15810.0,125000.0,1.0,5.0,Single,75000 - 99999,1,0,1
17632.0,70000.0,0.0,6.0,Single,100000 - 124999,1,1,1
18251.0,70000.0,0.0,15.0,Single,100000 - 124999,1,1,0
13082.0,17500.0,1.0,3.0,Single,500000 - 749999,1,0,1
15064.0,87500.0,0.0,3.0,Single,100000 - 124999,1,1,1
14477.0,47500.0,1.0,7.0,Single,50000 - 74999,1,1,1
12539.0,32500.0,1.0,8.0,Married,175000 - 199999,1,0,1
13287.0,125000.0,1.0,9.0,Married,125000 - 149999,1,1,1
16792.0,225000.0,1.0,2.0,Married,150000 - 174999,1,0,1
17807.0,27500.0,0.0,15.0,Single,50000 - 74999,1,0,0
14839.0,87500.0,0.0,9.0,Single,150000 - 174999,1,0,1
17950.0,47500.0,0.0,9.0,Married,100000 - 124999,1,0,1
16875.0,70000.0,1.0,1.0,Single,75000 - 99999,0,0,1
13901.0,125000.0,1.0,9.0,Married,75000 - 99999,1,0,1
14198.0,42500.0,1.0,2.0,Married,50000 - 74999,0,1,0
15521.0,125000.0,1.0,1.0,Married,200000 - 224999,1,1,1
16017.0,87500.0,0.0,0.0,Single,125000 - 149999,1,0,1
14969.0,125000.0,0.0,6.801,Single,150000 - 174999,0,1,1
14954.0,27500.0,1.0,1.0,Single,100000 - 124999,0,0,1
17362.0,125000.0,1.0,5.0,Married,100000 - 124999,1,1,1
